seg_idx,query_text,video_id,start_frame,end_frame,total_frames
20,It's just a flesh wound.,video_11,2000,2100,10000
21,We want a shrubbery!,video_11,2100,2200,10000
22,Nobody expects the Spanish Inquisition!,video_11,2200,2300,10000
23,The Castle Aaargh!,video_11,2300,2400,10000
24,We want a shrubbery!,video_11,2400,2500,10000
25,It is a silly place.,video_11,2500,2600,10000
26,We want a shrubbery!,video_11,2600,2700,10000
27,Bring out your dead!,video_11,2700,2800,10000
28,The Castle Aaargh!,video_11,2800,2900,10000
29,Strange women lying in ponds distributing swords is no basis for a system of government!,video_11,2900,3000,10000
30,I'm not dead yet!,video_11,3000,3100,10000
31,Your mother was a hamster!,video_11,3100,3200,10000
32,Bring out your dead!,video_11,3200,3300,10000
33,I fart in your general direction!,video_11,3300,3400,10000
34,Now go away or I shall taunt you a second time!,video_11,3400,3500,10000
35,Nobody expects the Spanish Inquisition!,video_11,3500,3600,10000
36,It is a silly place.,video_11,3600,3700,10000
37,Your mother was a hamster!,video_11,3700,3800,10000
38,You must cut down the mightiest tree in the forest with... a herring!,video_11,3800,3900,10000
39,I'm not dead yet!,video_11,3900,4000,10000
40,I fart in your general direction!,video_11,4000,4100,10000
41,We want a shrubbery!,video_11,4100,4200,10000
42,We want a shrubbery!,video_11,4200,4300,10000
43,We want a shrubbery!,video_11,4300,4400,10000
44,Nobody expects the Spanish Inquisition!,video_11,4400,4500,10000
45,Strange women lying in ponds distributing swords is no basis for a system of government!,video_11,4500,4600,10000
46,You must cut down the mightiest tree in the forest with... a herring!,video_11,4600,4700,10000
47,Always look on the bright side of life.,video_11,4700,4800,10000
48,I fart in your general direction!,video_11,4800,4900,10000
49,I'm not dead yet!,video_11,4900,5000,10000
50,Your mother was a hamster!,video_11,5000,5100,10000
51,We are the knights who say... Ni!,video_11,5100,5200,10000
52,Bring out your dead!,video_11,5200,5300,10000
53,Bring out your dead!,video_11,5300,5400,10000
54,Bring out your dead!,video_11,5400,5500,10000
55,Always look on the bright side of life.,video_11,5500,5600,10000
56,I'm not dead yet!,video_11,5600,5700,10000
57,Bring out your dead!,video_11,5700,5800,10000
58,Bring out your dead!,video_11,5800,5900,10000
59,I fart in your general direction!,video_11,5900,6000,10000
60,This parrot is no more!,video_11,6000,6100,10000
61,Always look on the bright side of life.,video_11,6100,6200,10000
62,Bring out your dead!,video_11,6200,6300,10000
63,The Castle Aaargh!,video_11,6300,6400,10000
64,It's just a flesh wound.,video_11,6400,6500,10000
65,I'm not dead yet!,video_11,6500,6600,10000
66,What is the airspeed velocity of an unladen swallow?,video_11,6600,6700,10000
67,We want a shrubbery!,video_11,6700,6800,10000
68,The Castle Aaargh!,video_11,6800,6900,10000
69,You must cut down the mightiest tree in the forest with... a herring!,video_11,6900,7000,10000
70,This parrot is no more!,video_11,7000,7100,10000
71,Your mother was a hamster!,video_11,7100,7200,10000
72,Always look on the bright side of life.,video_11,7200,7300,10000
73,This parrot is no more!,video_11,7300,7400,10000
74,It's just a flesh wound.,video_11,7400,7500,10000
75,This parrot is no more!,video_11,7500,7600,10000
76,Now go away or I shall taunt you a second time!,video_11,7600,7700,10000
77,It is a silly place.,video_11,7700,7800,10000
78,I'm not dead yet!,video_11,7800,7900,10000
79,It is a silly place.,video_11,7900,8000,10000
80,Nobody expects the Spanish Inquisition!,video_11,8000,8100,10000
81,Bring out your dead!,video_11,8100,8200,10000
82,It is a silly place.,video_11,8200,8300,10000
83,Your mother was a hamster!,video_11,8300,8400,10000
84,Bring out your dead!,video_11,8400,8500,10000
85,I fart in your general direction!,video_11,8500,8600,10000
86,This parrot is no more!,video_11,8600,8700,10000
87,This parrot is no more!,video_11,8700,8800,10000
88,I'm not dead yet!,video_11,8800,8900,10000
89,We want a shrubbery!,video_11,8900,9000,10000
90,Nobody expects the Spanish Inquisition!,video_11,9000,9100,10000
91,We are the knights who say... Ni!,video_11,9100,9200,10000
92,I'm not dead yet!,video_11,9200,9300,10000
93,Bring out your dead!,video_11,9300,9400,10000
94,Your mother was a hamster!,video_11,9400,9500,10000
95,I'm not dead yet!,video_11,9500,9600,10000
96,What is the airspeed velocity of an unladen swallow?,video_11,9600,9700,10000
97,What is the airspeed velocity of an unladen swallow?,video_11,9700,9800,10000
98,We are the knights who say... Ni!,video_11,9800,9900,10000
99,You must cut down the mightiest tree in the forest with... a herring!,video_11,9900,10000,10000
0,It is a silly place.,video_12,0,100,10000
1,The Castle Aaargh!,video_12,100,200,10000
2,Always look on the bright side of life.,video_12,200,300,10000
3,Your mother was a hamster!,video_12,300,400,10000
4,It is a silly place.,video_12,400,500,10000
5,I'm not dead yet!,video_12,500,600,10000
6,The Castle Aaargh!,video_12,600,700,10000
7,We want a shrubbery!,video_12,700,800,10000
8,Nobody expects the Spanish Inquisition!,video_12,800,900,10000
9,What is the airspeed velocity of an unladen swallow?,video_12,900,1000,10000
10,I'm not dead yet!,video_12,1000,1100,10000
11,Always look on the bright side of life.,video_12,1100,1200,10000
12,Strange women lying in ponds distributing swords is no basis for a system of government!,video_12,1200,1300,10000
13,I'm not dead yet!,video_12,1300,1400,10000
14,You must cut down the mightiest tree in the forest with... a herring!,video_12,1400,1500,10000
15,Strange women lying in ponds distributing swords is no basis for a system of government!,video_12,1500,1600,10000
16,Your mother was a hamster!,video_12,1600,1700,10000
17,You must cut down the mightiest tree in the forest with... a herring!,video_12,1700,1800,10000
18,This parrot is no more!,video_12,1800,1900,10000
19,The Castle Aaargh!,video_12,1900,2000,10000
20,It's just a flesh wound.,video_12,2000,2100,10000
21,We want a shrubbery!,video_12,2100,2200,10000
22,Nobody expects the Spanish Inquisition!,video_12,2200,2300,10000
23,The Castle Aaargh!,video_12,2300,2400,10000
24,We want a shrubbery!,video_12,2400,2500,10000
25,It is a silly place.,video_12,2500,2600,10000
26,We want a shrubbery!,video_12,2600,2700,10000
27,Bring out your dead!,video_12,2700,2800,10000
28,The Castle Aaargh!,video_12,2800,2900,10000
29,Strange women lying in ponds distributing swords is no basis for a system of government!,video_12,2900,3000,10000
30,I'm not dead yet!,video_12,3000,3100,10000
31,Your mother was a hamster!,video_12,3100,3200,10000
32,Bring out your dead!,video_12,3200,3300,10000
33,I fart in your general direction!,video_12,3300,3400,10000
34,Now go away or I shall taunt you a second time!,video_12,3400,3500,10000
35,Nobody expects the Spanish Inquisition!,video_12,3500,3600,10000
36,It is a silly place.,video_12,3600,3700,10000
37,Your mother was a hamster!,video_12,3700,3800,10000
38,You must cut down the mightiest tree in the forest with... a herring!,video_12,3800,3900,10000
39,I'm not dead yet!,video_12,3900,4000,10000
40,I fart in your general direction!,video_12,4000,4100,10000
41,We want a shrubbery!,video_12,4100,4200,10000
42,We want a shrubbery!,video_12,4200,4300,10000
43,We want a shrubbery!,video_12,4300,4400,10000
44,Nobody expects the Spanish Inquisition!,video_12,4400,4500,10000
45,Strange women lying in ponds distributing swords is no basis for a system of government!,video_12,4500,4600,10000
46,You must cut down the mightiest tree in the forest with... a herring!,video_12,4600,4700,10000
47,Always look on the bright side of life.,video_12,4700,4800,10000
48,I fart in your general direction!,video_12,4800,4900,10000
49,I'm not dead yet!,video_12,4900,5000,10000
50,Your mother was a hamster!,video_12,5000,5100,10000
51,We are the knights who say... Ni!,video_12,5100,5200,10000
52,Bring out your dead!,video_12,5200,5300,10000
53,Bring out your dead!,video_12,5300,5400,10000
54,Bring out your dead!,video_12,5400,5500,10000
55,Always look on the bright side of life.,video_12,5500,5600,10000
56,I'm not dead yet!,video_12,5600,5700,10000
57,Bring out your dead!,video_12,5700,5800,10000
58,Bring out your dead!,video_12,5800,5900,10000
59,I fart in your general direction!,video_12,5900,6000,10000
60,This parrot is no more!,video_12,6000,6100,10000
61,Always look on the bright side of life.,video_12,6100,6200,10000
62,Bring out your dead!,video_12,6200,6300,10000
63,The Castle Aaargh!,video_12,6300,6400,10000
64,It's just a flesh wound.,video_12,6400,6500,10000
65,I'm not dead yet!,video_12,6500,6600,10000
66,What is the airspeed velocity of an unladen swallow?,video_12,6600,6700,10000
67,We want a shrubbery!,video_12,6700,6800,10000
68,The Castle Aaargh!,video_12,6800,6900,10000
69,You must cut down the mightiest tree in the forest with... a herring!,video_12,6900,7000,10000
70,This parrot is no more!,video_12,7000,7100,10000
71,Your mother was a hamster!,video_12,7100,7200,10000
72,Always look on the bright side of life.,video_12,7200,7300,10000
73,This parrot is no more!,video_12,7300,7400,10000
74,It's just a flesh wound.,video_12,7400,7500,10000
75,This parrot is no more!,video_12,7500,7600,10000
76,Now go away or I shall taunt you a second time!,video_12,7600,7700,10000
77,It is a silly place.,video_12,7700,7800,10000
78,I'm not dead yet!,video_12,7800,7900,10000
79,It is a silly place.,video_12,7900,8000,10000
80,Nobody expects the Spanish Inquisition!,video_12,8000,8100,10000
81,Bring out your dead!,video_12,8100,8200,10000
82,It is a silly place.,video_12,8200,8300,10000
83,Your mother was a hamster!,video_12,8300,8400,10000
84,Bring out your dead!,video_12,8400,8500,10000
85,I fart in your general direction!,video_12,8500,8600,10000
86,This parrot is no more!,video_12,8600,8700,10000
87,This parrot is no more!,video_12,8700,8800,10000
88,I'm not dead yet!,video_12,8800,8900,10000
89,We want a shrubbery!,video_12,8900,9000,10000
90,Nobody expects the Spanish Inquisition!,video_12,9000,9100,10000
91,We are the knights who say... Ni!,video_12,9100,9200,10000
92,I'm not dead yet!,video_12,9200,9300,10000
93,Bring out your dead!,video_12,9300,9400,10000
94,Your mother was a hamster!,video_12,9400,9500,10000
95,I'm not dead yet!,video_12,9500,9600,10000
96,What is the airspeed velocity of an unladen swallow?,video_12,9600,9700,10000
97,What is the airspeed velocity of an unladen swallow?,video_12,9700,9800,10000
98,We are the knights who say... Ni!,video_12,9800,9900,10000
99,You must cut down the mightiest tree in the forest with... a herring!,video_12,9900,10000,10000
0,It is a silly place.,video_13,0,100,10000
1,The Castle Aaargh!,video_13,100,200,10000
2,Always look on the bright side of life.,video_13,200,300,10000
3,Your mother was a hamster!,video_13,300,400,10000
4,It is a silly place.,video_13,400,500,10000
5,I'm not dead yet!,video_13,500,600,10000
6,The Castle Aaargh!,video_13,600,700,10000
7,We want a shrubbery!,video_13,700,800,10000
8,Nobody expects the Spanish Inquisition!,video_13,800,900,10000
9,What is the airspeed velocity of an unladen swallow?,video_13,900,1000,10000
10,I'm not dead yet!,video_13,1000,1100,10000
11,Always look on the bright side of life.,video_13,1100,1200,10000
12,Strange women lying in ponds distributing swords is no basis for a system of government!,video_13,1200,1300,10000
13,I'm not dead yet!,video_13,1300,1400,10000
14,You must cut down the mightiest tree in the forest with... a herring!,video_13,1400,1500,10000
15,Strange women lying in ponds distributing swords is no basis for a system of government!,video_13,1500,1600,10000
16,Your mother was a hamster!,video_13,1600,1700,10000
17,You must cut down the mightiest tree in the forest with... a herring!,video_13,1700,1800,10000
18,This parrot is no more!,video_13,1800,1900,10000
19,The Castle Aaargh!,video_13,1900,2000,10000
20,It's just a flesh wound.,video_13,2000,2100,10000
21,We want a shrubbery!,video_13,2100,2200,10000
22,Nobody expects the Spanish Inquisition!,video_13,2200,2300,10000
23,The Castle Aaargh!,video_13,2300,2400,10000
24,We want a shrubbery!,video_13,2400,2500,10000
25,It is a silly place.,video_13,2500,2600,10000
26,We want a shrubbery!,video_13,2600,2700,10000
27,Bring out your dead!,video_13,2700,2800,10000
28,The Castle Aaargh!,video_13,2800,2900,10000
29,Strange women lying in ponds distributing swords is no basis for a system of government!,video_13,2900,3000,10000
30,I'm not dead yet!,video_13,3000,3100,10000
31,Your mother was a hamster!,video_13,3100,3200,10000
32,Bring out your dead!,video_13,3200,3300,10000
33,I fart in your general direction!,video_13,3300,3400,10000
34,Now go away or I shall taunt you a second time!,video_13,3400,3500,10000
35,Nobody expects the Spanish Inquisition!,video_13,3500,3600,10000
36,It is a silly place.,video_13,3600,3700,10000
37,Your mother was a hamster!,video_13,3700,3800,10000
38,You must cut down the mightiest tree in the forest with... a herring!,video_13,3800,3900,10000
39,I'm not dead yet!,video_13,3900,4000,10000
40,I fart in your general direction!,video_13,4000,4100,10000
41,We want a shrubbery!,video_13,4100,4200,10000
42,We want a shrubbery!,video_13,4200,4300,10000
43,We want a shrubbery!,video_13,4300,4400,10000
44,Nobody expects the Spanish Inquisition!,video_13,4400,4500,10000
45,Strange women lying in ponds distributing swords is no basis for a system of government!,video_13,4500,4600,10000
46,You must cut down the mightiest tree in the forest with... a herring!,video_13,4600,4700,10000
47,Always look on the bright side of life.,video_13,4700,4800,10000
48,I fart in your general direction!,video_13,4800,4900,10000
49,I'm not dead yet!,video_13,4900,5000,10000
50,Your mother was a hamster!,video_13,5000,5100,10000
51,We are the knights who say... Ni!,video_13,5100,5200,10000
52,Bring out your dead!,video_13,5200,5300,10000
53,Bring out your dead!,video_13,5300,5400,10000
54,Bring out your dead!,video_13,5400,5500,10000
55,Always look on the bright side of life.,video_13,5500,5600,10000
56,I'm not dead yet!,video_13,5600,5700,10000
57,Bring out your dead!,video_13,5700,5800,10000
58,Bring out your dead!,video_13,5800,5900,10000
59,I fart in your general direction!,video_13,5900,6000,10000
60,This parrot is no more!,video_13,6000,6100,10000
61,Always look on the bright side of life.,video_13,6100,6200,10000
62,Bring out your dead!,video_13,6200,6300,10000
63,The Castle Aaargh!,video_13,6300,6400,10000
64,It's just a flesh wound.,video_13,6400,6500,10000
65,I'm not dead yet!,video_13,6500,6600,10000
66,What is the airspeed velocity of an unladen swallow?,video_13,6600,6700,10000
67,We want a shrubbery!,video_13,6700,6800,10000
68,The Castle Aaargh!,video_13,6800,6900,10000
69,You must cut down the mightiest tree in the forest with... a herring!,video_13,6900,7000,10000
70,This parrot is no more!,video_13,7000,7100,10000
71,Your mother was a hamster!,video_13,7100,7200,10000
72,Always look on the bright side of life.,video_13,7200,7300,10000
73,This parrot is no more!,video_13,7300,7400,10000
74,It's just a flesh wound.,video_13,7400,7500,10000
75,This parrot is no more!,video_13,7500,7600,10000
76,Now go away or I shall taunt you a second time!,video_13,7600,7700,10000
77,It is a silly place.,video_13,7700,7800,10000
78,I'm not dead yet!,video_13,7800,7900,10000
79,It is a silly place.,video_13,7900,8000,10000
80,Nobody expects the Spanish Inquisition!,video_13,8000,8100,10000
81,Bring out your dead!,video_13,8100,8200,10000
82,It is a silly place.,video_13,8200,8300,10000
83,Your mother was a hamster!,video_13,8300,8400,10000
84,Bring out your dead!,video_13,8400,8500,10000
85,I fart in your general direction!,video_13,8500,8600,10000
86,This parrot is no more!,video_13,8600,8700,10000
87,This parrot is no more!,video_13,8700,8800,10000
88,I'm not dead yet!,video_13,8800,8900,10000
89,We want a shrubbery!,video_13,8900,9000,10000
90,Nobody expects the Spanish Inquisition!,video_13,9000,9100,10000
91,We are the knights who say... Ni!,video_13,9100,9200,10000
92,I'm not dead yet!,video_13,9200,9300,10000
93,Bring out your dead!,video_13,9300,9400,10000
94,Your mother was a hamster!,video_13,9400,9500,10000
95,I'm not dead yet!,video_13,9500,9600,10000
96,What is the airspeed velocity of an unladen swallow?,video_13,9600,9700,10000
97,What is the airspeed velocity of an unladen swallow?,video_13,9700,9800,10000
98,We are the knights who say... Ni!,video_13,9800,9900,10000
99,You must cut down the mightiest tree in the forest with... a herring!,video_13,9900,10000,10000
0,It is a silly place.,video_14,0,100,10000
1,The Castle Aaargh!,video_14,100,200,10000
2,Always look on the bright side of life.,video_14,200,300,10000
3,Your mother was a hamster!,video_14,300,400,10000
4,It is a silly place.,video_14,400,500,10000
5,I'm not dead yet!,video_14,500,600,10000
6,The Castle Aaargh!,video_14,600,700,10000
7,We want a shrubbery!,video_14,700,800,10000
8,Nobody expects the Spanish Inquisition!,video_14,800,900,10000
9,What is the airspeed velocity of an unladen swallow?,video_14,900,1000,10000
10,I'm not dead yet!,video_14,1000,1100,10000
11,Always look on the bright side of life.,video_14,1100,1200,10000
12,Strange women lying in ponds distributing swords is no basis for a system of government!,video_14,1200,1300,10000
13,I'm not dead yet!,video_14,1300,1400,10000
14,You must cut down the mightiest tree in the forest with... a herring!,video_14,1400,1500,10000
15,Strange women lying in ponds distributing swords is no basis for a system of government!,video_14,1500,1600,10000
16,Your mother was a hamster!,video_14,1600,1700,10000
17,You must cut down the mightiest tree in the forest with... a herring!,video_14,1700,1800,10000
18,This parrot is no more!,video_14,1800,1900,10000
19,The Castle Aaargh!,video_14,1900,2000,10000
20,It's just a flesh wound.,video_14,2000,2100,10000
21,We want a shrubbery!,video_14,2100,2200,10000
22,Nobody expects the Spanish Inquisition!,video_14,2200,2300,10000
23,The Castle Aaargh!,video_14,2300,2400,10000
24,We want a shrubbery!,video_14,2400,2500,10000
25,It is a silly place.,video_14,2500,2600,10000
26,We want a shrubbery!,video_14,2600,2700,10000
27,Bring out your dead!,video_14,2700,2800,10000
28,The Castle Aaargh!,video_14,2800,2900,10000
29,Strange women lying in ponds distributing swords is no basis for a system of government!,video_14,2900,3000,10000
30,I'm not dead yet!,video_14,3000,3100,10000
31,Your mother was a hamster!,video_14,3100,3200,10000
32,Bring out your dead!,video_14,3200,3300,10000
33,I fart in your general direction!,video_14,3300,3400,10000
34,Now go away or I shall taunt you a second time!,video_14,3400,3500,10000
35,Nobody expects the Spanish Inquisition!,video_14,3500,3600,10000
36,It is a silly place.,video_14,3600,3700,10000
37,Your mother was a hamster!,video_14,3700,3800,10000
38,You must cut down the mightiest tree in the forest with... a herring!,video_14,3800,3900,10000
39,I'm not dead yet!,video_14,3900,4000,10000
40,I fart in your general direction!,video_14,4000,4100,10000
41,We want a shrubbery!,video_14,4100,4200,10000
42,We want a shrubbery!,video_14,4200,4300,10000
43,We want a shrubbery!,video_14,4300,4400,10000
44,Nobody expects the Spanish Inquisition!,video_14,4400,4500,10000
45,Strange women lying in ponds distributing swords is no basis for a system of government!,video_14,4500,4600,10000
46,You must cut down the mightiest tree in the forest with... a herring!,video_14,4600,4700,10000
47,Always look on the bright side of life.,video_14,4700,4800,10000
48,I fart in your general direction!,video_14,4800,4900,10000
49,I'm not dead yet!,video_14,4900,5000,10000
50,Your mother was a hamster!,video_14,5000,5100,10000
51,We are the knights who say... Ni!,video_14,5100,5200,10000
52,Bring out your dead!,video_14,5200,5300,10000
53,Bring out your dead!,video_14,5300,5400,10000
54,Bring out your dead!,video_14,5400,5500,10000
55,Always look on the bright side of life.,video_14,5500,5600,10000
56,I'm not dead yet!,video_14,5600,5700,10000
57,Bring out your dead!,video_14,5700,5800,10000
58,Bring out your dead!,video_14,5800,5900,10000
59,I fart in your general direction!,video_14,5900,6000,10000
60,This parrot is no more!,video_14,6000,6100,10000
61,Always look on the bright side of life.,video_14,6100,6200,10000
62,Bring out your dead!,video_14,6200,6300,10000
63,The Castle Aaargh!,video_14,6300,6400,10000
64,It's just a flesh wound.,video_14,6400,6500,10000
65,I'm not dead yet!,video_14,6500,6600,10000
66,What is the airspeed velocity of an unladen swallow?,video_14,6600,6700,10000
67,We want a shrubbery!,video_14,6700,6800,10000
68,The Castle Aaargh!,video_14,6800,6900,10000
69,You must cut down the mightiest tree in the forest with... a herring!,video_14,6900,7000,10000
70,This parrot is no more!,video_14,7000,7100,10000
71,Your mother was a hamster!,video_14,7100,7200,10000
72,Always look on the bright side of life.,video_14,7200,7300,10000
73,This parrot is no more!,video_14,7300,7400,10000
74,It's just a flesh wound.,video_14,7400,7500,10000
75,This parrot is no more!,video_14,7500,7600,10000
76,Now go away or I shall taunt you a second time!,video_14,7600,7700,10000
77,It is a silly place.,video_14,7700,7800,10000
78,I'm not dead yet!,video_14,7800,7900,10000
79,It is a silly place.,video_14,7900,8000,10000
80,Nobody expects the Spanish Inquisition!,video_14,8000,8100,10000
81,Bring out your dead!,video_14,8100,8200,10000
82,It is a silly place.,video_14,8200,8300,10000
83,Your mother was a hamster!,video_14,8300,8400,10000
84,Bring out your dead!,video_14,8400,8500,10000
85,I fart in your general direction!,video_14,8500,8600,10000
86,This parrot is no more!,video_14,8600,8700,10000
87,This parrot is no more!,video_14,8700,8800,10000
88,I'm not dead yet!,video_14,8800,8900,10000
89,We want a shrubbery!,video_14,8900,9000,10000
90,Nobody expects the Spanish Inquisition!,video_14,9000,9100,10000
91,We are the knights who say... Ni!,video_14,9100,9200,10000
92,I'm not dead yet!,video_14,9200,9300,10000
93,Bring out your dead!,video_14,9300,9400,10000
94,Your mother was a hamster!,video_14,9400,9500,10000
95,I'm not dead yet!,video_14,9500,9600,10000
96,What is the airspeed velocity of an unladen swallow?,video_14,9600,9700,10000
97,What is the airspeed velocity of an unladen swallow?,video_14,9700,9800,10000
98,We are the knights who say... Ni!,video_14,9800,9900,10000
99,You must cut down the mightiest tree in the forest with... a herring!,video_14,9900,10000,10000
0,It is a silly place.,video_15,0,100,10000
1,The Castle Aaargh!,video_15,100,200,10000
2,Always look on the bright side of life.,video_15,200,300,10000
3,Your mother was a hamster!,video_15,300,400,10000
4,It is a silly place.,video_15,400,500,10000
5,I'm not dead yet!,video_15,500,600,10000
6,The Castle Aaargh!,video_15,600,700,10000
7,We want a shrubbery!,video_15,700,800,10000
8,Nobody expects the Spanish Inquisition!,video_15,800,900,10000
9,What is the airspeed velocity of an unladen swallow?,video_15,900,1000,10000
10,I'm not dead yet!,video_15,1000,1100,10000
11,Always look on the bright side of life.,video_15,1100,1200,10000
12,Strange women lying in ponds distributing swords is no basis for a system of government!,video_15,1200,1300,10000
13,I'm not dead yet!,video_15,1300,1400,10000
14,You must cut down the mightiest tree in the forest with... a herring!,video_15,1400,1500,10000
15,Strange women lying in ponds distributing swords is no basis for a system of government!,video_15,1500,1600,10000
16,Your mother was a hamster!,video_15,1600,1700,10000
17,You must cut down the mightiest tree in the forest with... a herring!,video_15,1700,1800,10000
18,This parrot is no more!,video_15,1800,1900,10000
19,The Castle Aaargh!,video_15,1900,2000,10000
20,It's just a flesh wound.,video_15,2000,2100,10000
21,We want a shrubbery!,video_15,2100,2200,10000
22,Nobody expects the Spanish Inquisition!,video_15,2200,2300,10000
23,The Castle Aaargh!,video_15,2300,2400,10000
24,We want a shrubbery!,video_15,2400,2500,10000
25,It is a silly place.,video_15,2500,2600,10000
26,We want a shrubbery!,video_15,2600,2700,10000
27,Bring out your dead!,video_15,2700,2800,10000
28,The Castle Aaargh!,video_15,2800,2900,10000
29,Strange women lying in ponds distributing swords is no basis for a system of government!,video_15,2900,3000,10000
30,I'm not dead yet!,video_15,3000,3100,10000
31,Your mother was a hamster!,video_15,3100,3200,10000
32,Bring out your dead!,video_15,3200,3300,10000
33,I fart in your general direction!,video_15,3300,3400,10000
34,Now go away or I shall taunt you a second time!,video_15,3400,3500,10000
35,Nobody expects the Spanish Inquisition!,video_15,3500,3600,10000
36,It is a silly place.,video_15,3600,3700,10000
37,Your mother was a hamster!,video_15,3700,3800,10000
38,You must cut down the mightiest tree in the forest with... a herring!,video_15,3800,3900,10000
39,I'm not dead yet!,video_15,3900,4000,10000
40,I fart in your general direction!,video_15,4000,4100,10000
41,We want a shrubbery!,video_15,4100,4200,10000
42,We want a shrubbery!,video_15,4200,4300,10000
43,We want a shrubbery!,video_15,4300,4400,10000
44,Nobody expects the Spanish Inquisition!,video_15,4400,4500,10000
45,Strange women lying in ponds distributing swords is no basis for a system of government!,video_15,4500,4600,10000
46,You must cut down the mightiest tree in the forest with... a herring!,video_15,4600,4700,10000
47,Always look on the bright side of life.,video_15,4700,4800,10000
48,I fart in your general direction!,video_15,4800,4900,10000
49,I'm not dead yet!,video_15,4900,5000,10000
50,Your mother was a hamster!,video_15,5000,5100,10000
51,We are the knights who say... Ni!,video_15,5100,5200,10000
52,Bring out your dead!,video_15,5200,5300,10000
53,Bring out your dead!,video_15,5300,5400,10000
54,Bring out your dead!,video_15,5400,5500,10000
55,Always look on the bright side of life.,video_15,5500,5600,10000
56,I'm not dead yet!,video_15,5600,5700,10000
57,Bring out your dead!,video_15,5700,5800,10000
58,Bring out your dead!,video_15,5800,5900,10000
59,I fart in your general direction!,video_15,5900,6000,10000
60,This parrot is no more!,video_15,6000,6100,10000
61,Always look on the bright side of life.,video_15,6100,6200,10000
62,Bring out your dead!,video_15,6200,6300,10000
63,The Castle Aaargh!,video_15,6300,6400,10000
64,It's just a flesh wound.,video_15,6400,6500,10000
65,I'm not dead yet!,video_15,6500,6600,10000
66,What is the airspeed velocity of an unladen swallow?,video_15,6600,6700,10000
67,We want a shrubbery!,video_15,6700,6800,10000
68,The Castle Aaargh!,video_15,6800,6900,10000
69,You must cut down the mightiest tree in the forest with... a herring!,video_15,6900,7000,10000
70,This parrot is no more!,video_15,7000,7100,10000
71,Your mother was a hamster!,video_15,7100,7200,10000
72,Always look on the bright side of life.,video_15,7200,7300,10000
73,This parrot is no more!,video_15,7300,7400,10000
74,It's just a flesh wound.,video_15,7400,7500,10000
75,This parrot is no more!,video_15,7500,7600,10000
76,Now go away or I shall taunt you a second time!,video_15,7600,7700,10000
77,It is a silly place.,video_15,7700,7800,10000
78,I'm not dead yet!,video_15,7800,7900,10000
79,It is a silly place.,video_15,7900,8000,10000
80,Nobody expects the Spanish Inquisition!,video_15,8000,8100,10000
81,Bring out your dead!,video_15,8100,8200,10000
82,It is a silly place.,video_15,8200,8300,10000
83,Your mother was a hamster!,video_15,8300,8400,10000
84,Bring out your dead!,video_15,8400,8500,10000
85,I fart in your general direction!,video_15,8500,8600,10000
86,This parrot is no more!,video_15,8600,8700,10000
87,This parrot is no more!,video_15,8700,8800,10000
88,I'm not dead yet!,video_15,8800,8900,10000
89,We want a shrubbery!,video_15,8900,9000,10000
90,Nobody expects the Spanish Inquisition!,video_15,9000,9100,10000
91,We are the knights who say... Ni!,video_15,9100,9200,10000
92,I'm not dead yet!,video_15,9200,9300,10000
93,Bring out your dead!,video_15,9300,9400,10000
94,Your mother was a hamster!,video_15,9400,9500,10000
95,I'm not dead yet!,video_15,9500,9600,10000
96,What is the airspeed velocity of an unladen swallow?,video_15,9600,9700,10000
97,What is the airspeed velocity of an unladen swallow?,video_15,9700,9800,10000
98,We are the knights who say... Ni!,video_15,9800,9900,10000
99,You must cut down the mightiest tree in the forest with... a herring!,video_15,9900,10000,10000
0,It is a silly place.,video_16,0,100,10000
1,The Castle Aaargh!,video_16,100,200,10000
2,Always look on the bright side of life.,video_16,200,300,10000
3,Your mother was a hamster!,video_16,300,400,10000
4,It is a silly place.,video_16,400,500,10000
5,I'm not dead yet!,video_16,500,600,10000
6,The Castle Aaargh!,video_16,600,700,10000
7,We want a shrubbery!,video_16,700,800,10000
8,Nobody expects the Spanish Inquisition!,video_16,800,900,10000
9,What is the airspeed velocity of an unladen swallow?,video_16,900,1000,10000
10,I'm not dead yet!,video_16,1000,1100,10000
11,Always look on the bright side of life.,video_16,1100,1200,10000
12,Strange women lying in ponds distributing swords is no basis for a system of government!,video_16,1200,1300,10000
13,I'm not dead yet!,video_16,1300,1400,10000
14,You must cut down the mightiest tree in the forest with... a herring!,video_16,1400,1500,10000
15,Strange women lying in ponds distributing swords is no basis for a system of government!,video_16,1500,1600,10000
16,Your mother was a hamster!,video_16,1600,1700,10000
17,You must cut down the mightiest tree in the forest with... a herring!,video_16,1700,1800,10000
18,This parrot is no more!,video_16,1800,1900,10000
19,The Castle Aaargh!,video_16,1900,2000,10000
20,It's just a flesh wound.,video_16,2000,2100,10000
21,We want a shrubbery!,video_16,2100,2200,10000
22,Nobody expects the Spanish Inquisition!,video_16,2200,2300,10000
23,The Castle Aaargh!,video_16,2300,2400,10000
24,We want a shrubbery!,video_16,2400,2500,10000
25,It is a silly place.,video_16,2500,2600,10000
26,We want a shrubbery!,video_16,2600,2700,10000
27,Bring out your dead!,video_16,2700,2800,10000
28,The Castle Aaargh!,video_16,2800,2900,10000
29,Strange women lying in ponds distributing swords is no basis for a system of government!,video_16,2900,3000,10000
30,I'm not dead yet!,video_16,3000,3100,10000
